frame_path,source_dataset,source_split,source_person_id,person,man,woman,short_hair,long_hair,bald_hair,black_clothes,white_clothes,red_clothes,blue_clothes,green_clothes,yellow_clothes,brown_clothes,gray_clothes,orange_clothes,pink_clothes,purple_clothes,dress,glasses,hat,backpack,bag,source_annotation_csv,source_image_reference
data\external\upar\raw\Market1501\bounding_box_train\1231_c6s4_019452_04.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1231_c6s4_019452_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c1s5_041966_03.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c1s5_041966_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c1s5_042066_03.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c1s5_042066_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c1s6_010141_01.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c1s6_010141_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c1s6_010291_03.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c1s6_010291_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c3s3_015603_01.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c3s3_015603_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c3s3_058553_07.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c3s3_058553_07.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c3s3_058603_05.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c3s3_058603_05.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c5s3_016240_02.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c5s3_016240_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c6s3_039492_02.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c6s3_039492_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c6s3_039517_02.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c6s3_039517_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c6s3_082167_02.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c6s3_082167_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c6s3_082217_03.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c6s3_082217_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\1232_c6s3_082267_03.jpg,upar,,,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1232_c6s3_082267_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\1234_c1s5_042641_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1234_c1s5_042641_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1234_c1s5_042666_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1234_c1s5_042666_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1234_c3s3_016328_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1234_c3s3_016328_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1234_c3s3_016453_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1234_c3s3_016453_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1234_c3s3_016478_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1234_c3s3_016478_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1234_c5s3_016815_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1234_c5s3_016815_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1234_c5s3_016890_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1234_c5s3_016890_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1234_c5s3_016915_02.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1234_c5s3_016915_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1234_c6s3_040117_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1234_c6s3_040117_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1234_c6s3_040167_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1234_c6s3_040167_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1234_c6s3_040192_01.jpg,upar,,,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1234_c6s3_040192_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c1s5_042791_01.jpg,upar,,,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c1s5_042791_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c1s5_042866_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c1s5_042866_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c1s5_048316_06.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c1s5_048316_06.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c3s3_016578_03.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c3s3_016578_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c3s3_016603_03.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c3s3_016603_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c3s3_016603_04.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c3s3_016603_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c3s3_016653_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c3s3_016653_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c3s3_021853_08.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c3s3_021853_08.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c3s3_021878_03.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c3s3_021878_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c3s3_021978_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c3s3_021978_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c4s5_042460_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c4s5_042460_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c4s5_042510_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c4s5_042510_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c4s5_042535_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c4s5_042535_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c4s5_048460_02.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c4s5_048460_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c4s5_048485_02.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c4s5_048485_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c5s3_016990_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c5s3_016990_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c5s3_016990_04.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c5s3_016990_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c5s3_017015_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c5s3_017015_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c5s3_017115_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c5s3_017115_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c5s3_022465_04.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c5s3_022465_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c5s3_022490_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c5s3_022490_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c5s3_022490_07.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c5s3_022490_07.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c5s3_022640_02.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c5s3_022640_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c6s3_040242_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c6s3_040242_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c6s3_040267_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c6s3_040267_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c6s3_040342_07.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c6s3_040342_07.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c6s3_040392_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c6s3_040392_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c6s3_045517_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c6s3_045517_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c6s3_045567_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c6s3_045567_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c6s3_045642_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c6s3_045642_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c6s3_045667_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c6s3_045667_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c6s3_045717_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c6s3_045717_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1235_c6s3_045717_07.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c6s3_045717_07.jpg
data\external\upar\raw\Market1501\bounding_box_train\1237_c1s5_043366_03.jpg,upar,,,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1237_c1s5_043366_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\1237_c2s3_010582_01.jpg,upar,,,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1237_c2s3_010582_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1238_c1s5_042416_02.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1238_c1s5_042416_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1238_c1s5_048216_04.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1238_c1s5_048216_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\1238_c1s5_048366_04.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1238_c1s5_048366_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\1238_c3s3_021778_05.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1238_c3s3_021778_05.jpg
data\external\upar\raw\Market1501\bounding_box_train\1238_c3s3_021878_05.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1238_c3s3_021878_05.jpg
data\external\upar\raw\Market1501\bounding_box_train\1238_c4s5_042160_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1238_c4s5_042160_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1238_c4s5_042185_01.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1238_c4s5_042185_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1238_c6s3_039967_02.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1238_c6s3_039967_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1238_c6s3_045467_07.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1238_c6s3_045467_07.jpg
data\external\upar\raw\Market1501\bounding_box_train\1238_c6s3_045492_04.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1238_c6s3_045492_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\1238_c6s3_045542_02.jpg,upar,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1238_c6s3_045542_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1240_c1s5_046991_02.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1240_c1s5_046991_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1240_c1s5_047216_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1240_c1s5_047216_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1240_c1s5_047291_03.jpg,upar,,,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1240_c1s5_047291_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\1240_c2s3_012607_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1240_c2s3_012607_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1240_c3s3_018878_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1240_c3s3_018878_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1240_c3s3_018928_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1240_c3s3_018928_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1240_c3s3_020428_03.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1240_c3s3_020428_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\1240_c3s3_020478_05.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1240_c3s3_020478_05.jpg
data\external\upar\raw\Market1501\bounding_box_train\1240_c3s3_020528_04.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1240_c3s3_020528_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\1240_c5s3_021215_02.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1240_c5s3_021215_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1240_c6s3_042667_04.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1240_c6s3_042667_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\1240_c6s3_044042_01.jpg,upar,,,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1240_c6s3_044042_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1242_c2s3_012957_01.jpg,upar,,,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1242_c2s3_012957_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1242_c2s3_012982_03.jpg,upar,,,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1242_c2s3_012982_03.jpg
data\external\upar\raw\Market1501\bounding_box_train\1242_c2s3_012982_04.jpg,upar,,,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1242_c2s3_012982_04.jpg
data\external\upar\raw\Market1501\bounding_box_train\1242_c3s3_019253_01.jpg,upar,,,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1242_c3s3_019253_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1242_c3s3_019278_02.jpg,upar,,,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1242_c3s3_019278_02.jpg
data\external\upar\raw\Market1501\bounding_box_train\1242_c6s3_042967_01.jpg,upar,,,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1242_c6s3_042967_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1242_c6s3_042992_01.jpg,upar,,,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1242_c6s3_042992_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1243_c1s5_046066_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1243_c1s5_046066_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1243_c1s5_055291_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1243_c1s5_055291_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1243_c2s3_013557_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1243_c2s3_013557_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1243_c2s3_013632_01.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1243_c2s3_013632_01.jpg
data\external\upar\raw\Market1501\bounding_box_train\1243_c2s3_013632_05.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1243_c2s3_013632_05.jpg
data\external\upar\raw\Market1501\bounding_box_train\1243_c3s3_019878_04.jpg,upar,,,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1243_c3s3_019878_04.jpg
